tweets,author,date,likes,retweets,hashtags,linked_accounts,urls,id,tweet_type
"@helios_sirus @katarinabarley @joerg_meuthen @annewilltalk Bei eigenen Werbesprüchen wie ""Österreich macht es vor"" ist eine enge Verbindung wohl vorhanden. 
https://t.co/mqeAjEDOss",spdde,2019-05-20 11:51:44,0,0,,"Helios_Sirus, katarinabarley, Joerg_Meuthen, AnneWillTalk",https://t.co/mqeAjEDOss,1130440968342315009,tweet
@der_aufbruch @katarinabarley Haben Sie auch noch etwas inhaltliches zur Debatte beizutragen oder reicht Ihnen eine Beleidigung in der politischen Auseinandersetzung?,spdde,2019-05-20 11:49:56,0,0,,"Der_Aufbruch, katarinabarley",,1130440517018423297,tweet
@fkoeberlein @katarinabarley Mit solchen Inhalten wird Europawahlkampf gemacht: https://t.co/6KdSmyPwN5,spdde,2019-05-20 11:49:23,0,0,,"FKoeberlein, katarinabarley",https://t.co/6KdSmyPwN5,1130440378853842945,tweet
@tandemvipera @martinknobbe Gehts noch? Wie kommen Sie denn zu so einer Behauptung?,spdde,2019-05-20 11:48:58,0,0,,"TandemVipera, MartinKnobbe",,1130440273866182657,tweet
"@derjoschi1 Hi, Derjoschi!
Das Politiker keinen Einfluss auf Berichterstattung haben dürfen, da stimmen wir Ihnen voll und ganz zu. Trotzdem sehen wir die Lage in Deutschland noch weit entfernt von einer ""kontrollierten Berichterstattung"" oder einem ÖR der ""Faul bis ins Mark"" sei",spdde,2019-05-20 11:47:12,0,0,,Derjoschi1,,1130439830876360704,tweet
"@daubstefanie @katarinabarley Wir haben uns gegen diese Reform eingesetzt, die SPD Eu hat dagegen gestimmt. Uns auf eine Abstimmung im EP zu reduzieren, hilft nicht. Arbeiten Sie besser mit uns zsm, damit bei Abstimmungen mehr von der SPD im EP sitzen.",spdde,2019-05-20 11:43:57,0,0,,"DaubStefanie, katarinabarley",,1130439010885808128,tweet
@reiner02192679 Und? Es ist passiert und Norbert Rüthers wurde dafür verurteilt.,spdde,2019-05-20 11:43:52,0,0,,Reiner02192679,,1130438990858018817,tweet
"@dxm0nk3y Hi, Monkey!
Wie würden Sie einen ÖR finanzieren wollen, ohne sich abhäning von Privatinvestoren zu machen?",spdde,2019-05-20 11:43:36,4,0,,DxM0nk3y,,1130438921937129472,tweet
"@__marceld @derjoschi1 Hi, Marcel!
Nein wir sind uns schon ganz sicher, dass wir eine Institution, die unabhäning von Privatinvestoren ist und von allen Bürgern ""bezahlt"" wird als Basis einer Demokratie ansehen. Wir fragen uns eher, wie in Östereich Meinung gelenkt worden wäre",spdde,2019-05-20 11:42:38,0,0,,"__MarcelD, Derjoschi1",,1130438680714334208,tweet
"@gruener_sozi @katarinabarley Wir haben uns gegen diese Reform eingesetzt, die SPD Eu hat dagegen gestimmt. Uns auf eine Abstimmung im EP zu reduzieren, hilft nicht. Arbeiten Sie besser mit uns zsm, damit bei Abstimmungen mehr von der SPD im EP sitzen.",spdde,2019-05-20 11:42:30,1,0,,"gruener_Sozi, katarinabarley",,1130438646262304769,tweet
"@capyossarian Hi, Alter!
Auch im Burgenland stehen Neuwahlen an",spdde,2019-05-20 11:40:26,0,0,,CapYossarian,,1130438128307716096,tweet
@steffen_lin Das wir an vordester Stelle gegen rechte Politik stehen? Vielleicht die eigene Aussage noch mal überdenken. ;),spdde,2019-05-20 11:40:18,0,0,,steffen_lin,,1130438091037192192,tweet
"@dazugeberin @donkey_schotte Hi, Senf!
Jede Vergewaltigung ist ein Fall für sich und für die Betroffenen ein Desaster! Die letzten Studien haben erst gezeigt: Gewalt gegen Frauen beispielsweise geht in Deutschland durch alle Schichten. 
+
https://t.co/1Vsloa5gPD",spdde,2019-05-20 11:40:01,0,0,,"dazugeberin, donkey_schotte",https://t.co/1Vsloa5gPD,1130438020937781248,tweet
"@nali_ostmann Nach dem in den zuvor vergangenen 2 Jahren die diplomatischen Beziehungen zwischen der Türkei und BRD eher angespannt waren, sollte das Treffen Anfang 2018 wieder einen Dialog in Gang bringen. Jeder Dialog ist besser als gar keiner.",spdde,2019-05-20 11:38:56,0,0,,Nali_Ostmann,,1130437748706422784,tweet
"@dazugeberin @abbasofgermany @afd Hi, Senf!
Die SPD und unseres Wissens auch alle anderen dort gezeigten Parteien verurteilen Gewalt jeglicher Art. Uns ist noch nicht ersichtlich, wie eine Mitte-Links Partei für linksextreme Taten verantwortlich sein soll.",spdde,2019-05-20 11:37:39,0,0,,"dazugeberin, AfD",,1130437425023467520,tweet
"@the_elsupremo @martinknobbe Man stelle sich vor wie Politiker dabei gefilmt werden, wie sie sich für Korruption und illegale Parteienfinanzierung stark machen ... und es dann Leute gibt welche die Medien dafür kritisieren darüber  zu berichten. 😕",spdde,2019-05-20 11:35:38,0,0,,"The_ElSupremo, MartinKnobbe",,1130436917600899073,tweet
"@mischaman58 Schade, darf man fragen warum?",spdde,2019-05-20 11:35:01,0,0,,MischaMan58,,1130436763007299585,tweet
@markolone2 Haben Sie denn zu einer Thematik konkrete Fragen? :),spdde,2019-05-20 11:34:15,0,0,,Markolone2,,1130436570950066176,tweet
"@Deutsche_Hexe @AfD Wir importieren keine Menschen, da Menschen keine Ware sind. Wir brauchen ein starkes Europa, um auf der internationalen Bühne eine starke Rolle einnehmen zu können",spdde,2019-05-20 11:33:21,1,0,,"Deutsche_Hexe, AfD",,1130436342834487296,tweet
@stefan_holz Was wünschen Sie sich denn im Detail? :),spdde,2019-05-20 11:33:07,0,0,,stefan_holz,,1130436286345560064,tweet
@jurgenpresser Und das entnehmen Sie woraus?,spdde,2019-05-20 11:32:15,1,0,,JurgenPresser,,1130436067021250560,tweet
@linkerschuh123 Die Koalition im Burgenland wurde aufgelöst. Es stehen dort also auch Neuwahlen an.,spdde,2019-05-20 11:31:27,1,0,,linkerschuh123,,1130435867514998784,tweet
"@66Norweger66 Wir fragen uns nur, wer hier recherchiert hat? Uns ist noch nicht bekannt, das @MartinSchulz neuerdings unser Spitzenkandidat wäre",spdde,2019-05-20 11:28:25,0,0,,"66Norweger66, MartinSchulz",,1130435104235565059,tweet
"@bytepirat @katarinabarley @manfredweber @piratenpartei Wir haben uns gegen diese Reform eingesetzt, wir haben uns auch ein anderes Ergebnis gewünscht. Unsere Partei auf eine Abstimmung im EP zu reduzieren (wo wir dagegen gestimmt haben), hilft nicht.",spdde,2019-05-20 11:27:59,0,0,,"BytePirat, katarinabarley, ManfredWeber, Piratenpartei",,1130434992574746624,tweet
@krippmarie @helarctos @shakriet @thomasgbauer Nicht so alt wie die Gesichter der FPÖ nach #Ibizagate.,spdde,2019-05-20 11:27:30,4,0,Ibizagate,"krippmarie, helarctos, ShakRiet, ThomasGBauer",,1130434872214990848,tweet
"@sportsadvisers2 @shakriet W@sportsadvisers2 @shakriet Und hier sehen wir ernsthafte und konstruktive Kritik an unserer Kandidatin - Nicht... Aber gut, dazu müsste es ja auch erst mal etwas zu kritisieren geben. 😎",spdde,2019-05-20 11:25:13,0,0,,"sportsadvisers2, ShakRiet, ShakRiet",,1130434294902677504,tweet
"@lucca08936022 @kmboenki_privat @katarinabarley @manfredweber 
""bislang [wurden] weder im In- noch im Ausland einzelne Antifa-Gruppierungen als kriminelle oder terroristische Vereinigungen eingestuft."" S. 13 https://t.co/8W0kHB4OLg",spdde,2019-05-20 11:24:14,1,0,,"Kmboenki_privat, katarinabarley, ManfredWeber",https://t.co/8W0kHB4OLg,1130434048114003968,tweet
"@rniman1 @annewilltalk  @katarinabarley  @skakeller Etwas mehr Contenace, bitte.",spdde,2019-05-20 11:23:59,0,0,,"rniman1, AnneWillTalk, katarinabarley, SkaKeller",,1130433987787329536,tweet
"@AwayKlein @OlafBeilx Die Anzahl getöter Insekten durch Vögel liegt bei 400.000 Tonnen, die Anzahl getöter Insekten durch Windräder bei 1200 Tonnen",spdde,2019-05-20 11:23:14,2,0,,"AwayKlein, OlafBeilx",,1130433796292206592,tweet
"@lucca08936022 @kmboenki_privat @katarinabarley @manfredweber 
Schauen Sie doch mal hier: https://t.co/8W0kHB4OLg 
Das Fazit (S.13) könnte für Sie besonders interessant sein.",spdde,2019-05-20 11:21:41,1,0,,"Kmboenki_privat, katarinabarley, ManfredWeber",https://t.co/8W0kHB4OLg,1130433408398757890,tweet
"@jani_depp Kontext ist hier das Wort der Stunde. Die Jusos sind nicht dafür bekannt, Gewalt auszuüben. Von der IB beispielsweise kann man das nicht behaupten.",spdde,2019-05-20 11:19:58,0,0,,Jani_Depp,,1130432973659148295,tweet
"@merdeux_ Sie haben in dem Punkt recht, dass die Erstellung selbst vermutlich illegal ist, aber der Inhalt des Videos, aus Sicht der Erstellers und der Öffentlichkeit, seine Erstellung und Veröffentlichung rechtfertigt. Wir haben uns da unklar ausgedrückt.",spdde,2019-05-20 11:12:36,0,0,,merdeux_,,1130431123807510529,tweet
"@erikwuensche Vermutlich, aber dazu müsste erst ein Mal der Urheber des Videos ermittelt werden.",spdde,2019-05-20 11:06:28,0,0,,ErikWuensche,,1130429580198785025,tweet
@svenbuchholz4 Katarinas Fachwissen ist unstrittig und als Politikerin hat man sich bei judikativen Themen eher zurück zu halten. Nennt sich Gewaltenteilung.,spdde,2019-05-20 11:02:11,0,0,,SvenBuchholz4,,1130428502065537024,tweet
"@svenbuchholz4 @re_st52 @annewill @katarinabarley Überhaupt kein Fakt, oder wissen sie mehr als alle anderen? Es ist doch so viel unbekannt: Quelle, Umstände, Protagonist*innen",spdde,2019-05-20 10:59:01,0,0,,"SvenBuchholz4, Re_St52, annewill, katarinabarley",,1130427703776169984,tweet
"@linkskonservat Danke, aber wir wissen schon warum wir ""Rentnerinnen und Rentner"" oder auch ""Rentner*innen"" schreiben und sagen. https://t.co/DuBkXvSqjY",spdde,2019-05-20 10:56:27,0,0,,Linkskonservat,https://t.co/DuBkXvSqjY,1130427056435675136,tweet
"@timbird13746294 Wir sind uns sicher, dass Andrea sehr gut in der Schule aufgepasst hat. Das sie sich zu dieser Thematik äußert, schließt es trotzdem nicht aus. :)",spdde,2019-05-20 10:55:56,0,0,,TimBird13746294,,1130426927276331009,tweet
"@re_st52 Was für eine Aussage genau hätten Sie sich denn gewünscht? Das ist doch ein laufendes Verfahren. Es ist gut so, dass sich die Politik dazu nicht äußert. Das nennt sich Gewaltenteilung.",spdde,2019-05-20 10:55:46,0,0,,Re_St52,,1130426885664575489,tweet
@schalomi Haben Sie eine Quelle zu dieser Behauptung?,spdde,2019-05-20 10:51:37,0,0,,schalomi,,1130425840980897792,tweet
@baerbeli04 Niemand hat gegen die Bürger*innen Österreichs pauschalisiert. Und bitte nicht beleidigend werden. Danke :),spdde,2019-05-20 10:50:50,0,0,,baerbeli04,,1130425644716892160,tweet
"@achimproksch @notesofberlin Hi, Achim!
Wir haben einfach gerne Spaß am Leben, und ein Urologe/Urologin wohl auch",spdde,2019-05-20 10:39:14,3,0,,notesofberlin,,1130422726915690496,tweet
"@hilgeralexander @notesofberlin Hi, Alexander!
In Deutschland herrschen ja zum Glück freie und faire Wahlen. Sie dürfen wählen, was Sie wollen. Wir empfehlen aber die SPD 😉",spdde,2019-05-20 10:38:16,0,0,,"HilgerAlexander, notesofberlin",,1130422480064131074,tweet
Und wie sieht @annewill das Ganze? https://t.co/9OvBhrRvb5,spdde,2019-05-20 10:37:15,23,0,,annewill,,1130422226463973376,tweet
"Wenn Du merkst, dass Meuthen versucht, mit Koalitionssticheleien von einer Diskussion abzulenken. https://t.co/kAH7ac2OD6",spdde,2019-05-20 10:37:14,41,4,,,,1130422222726803456,tweet
.@beimwort Manchmal können auch Profis ihre Gefühle einfach nicht verstecken. 😉 https://t.co/9RA3JdFxR2,spdde,2019-05-20 10:37:14,17,0,,beimwort,,1130422220541636611,tweet
"All unsere Gefühle, wenn wir Meuthen bei #AnneWill zuhören in einem Gesichtsausdruck 👇 https://t.co/rr29aLXFru",spdde,2019-05-20 10:37:13,27,2,AnneWill,,,1130422218050154496,tweet
".@VeroFschr wir wissen nicht, ob wir lachen oder weinen sollen 🤷‍♀️ https://t.co/Pl8Kb4nGy9",spdde,2019-05-20 10:37:12,17,0,,VeroFschr,,1130422215005102080,tweet
Den zum Beispiel. https://t.co/FK3QFxoPZy,spdde,2019-05-20 10:37:12,20,0,,,,1130422212845084672,tweet
Welche Blicke meint @LillyBlaudszun genau? https://t.co/NX1tIwK0vv,spdde,2019-05-20 10:37:11,18,0,,LillyBlaudszun,,1130422210739527682,tweet
Ein Blick sagt mehr als tausend Worte. Das hat @katarinabarley gestern bei #AnneWill im Gespräch mit Jörg Meuthen von der AfD gezeigt. Hier ihre schönsten Blicke für euch. https://t.co/NkT5pKzQty,spdde,2019-05-20 10:37:11,134,13,AnneWill,katarinabarley,https://t.co/NkT5pKzQty,1130422209372196864,tweet
"RT @SvenjaSchulze68: Für den #Klimaschutz braucht es künftig einen Anreiz, z.B. aufs Elektroauto umzusteigen o. ein Gebäude energetisch zu…",spdde,2019-05-20 10:32:09,182,71,Klimaschutz,SvenjaSchulze68,,1130420940955934720,retweet
RT @LangeMdB: Schon mal @spdde gewählt 👍 Briefwahl zur Kommunalwahl in Backnang &amp; zur Europawahl direkt im Rathaus eingeworfen @WahlkampfSP…,spdde,2019-05-20 10:31:51,19,2,,"LangeMdB, spdde",,1130420865781370880,retweet
"@plumplori99 Danke, dass Sie sich solche Sorgen machen, aber darauf hinzuweisen, dass die ganze Grundidee von @Kurz, mit einer rechtsnationalen Partei gemeinsame Sache zu machen, von Anfang an falsch, muss immer geschehen.",spdde,2019-05-20 10:31:12,0,0,,"Plumplori99, kurz",,1130420702748786688,tweet
"@spindoctor_mb Ja haben sie und das ist auch zu kritisieren, aber diese Koalition wurde jetzt auch aufgelöst, die Kosnequenzen wurden also gezogen. Es stehen dort also Neuwahlen an.",spdde,2019-05-20 10:29:11,0,0,,SpinDoctor_mb,,1130420196651544583,tweet
"@apex_jt @larsklingbeil Also auch Wenn die CDU eine konservative Partei ist, kann man sie schlecht auf eine Stufe mit der FPÖ packen.",spdde,2019-05-20 10:24:46,0,0,,"apex_jt, larsklingbeil",,1130419084250767360,tweet
"@lutzzeidler  Hi, Lutz!
Weil wir in Deutschland nicht dafür gesorgt haben, dem größten Unabhänigen Medienkonzern eine Steurerhöhung von 50% aufzulegen - zum Beispiel",spdde,2019-05-20 10:24:02,0,0,,LutzZeidler,,1130418897914597376,tweet
"@cord_schulz
  Die Koalition im Burgenland wurde aufgelöst. Es stehen dort also auch Neuwahlen an.",spdde,2019-05-20 10:23:34,0,0,,Cord_Schulz,,1130418781191397376,tweet
@rrockxter @larsklingbeil Laos sollte es lieber stillschweigend hingenommen werden?,spdde,2019-05-20 10:22:16,0,0,,"rRockxter, larsklingbeil",,1130418453905661953,tweet
@lucca08936022 @sh1dafu Dann ein Mal anders gefragt: Was wünschen Sie sich den für Inhalte? Das was wir anbieten scheint ihnen nicht zu gefallen. :),spdde,2019-05-20 10:21:25,0,0,,sh1dafu,,1130418239467610113,tweet
"@mueselerjan @joanacotar Hi, Müsi!
Der ÖR hat mit seiner juristisch abgesicherten Unabhängigkeit eine einzigartige Stellung in Europa. Kaum ein anderes Konstrukt des ÖR in der EU ist so gewissenhaft darauf bedacht, Staats- und Wirtschaftsferne herzustellen https://t.co/6JEZJ8Ugew",spdde,2019-05-20 10:21:15,0,0,,"MueselerJan, JoanaCotar",https://t.co/6JEZJ8Ugew,1130418200167026688,tweet
"@lukelucky23962 @asf_pankow @katarinabarley Was bitte schreiben Sie denn da? Kurz hat Rechtspopulisten an die Regierung gebracht und sich zum Steigbügelhalter gemacht. 
Check your facts ;)",spdde,2019-05-20 10:19:20,1,0,,"lukelucky23962, asf_pankow, katarinabarley",,1130417715523588097,tweet
"@lucca08936022 Das sind keine Inhalte?:
Rückkehrrecht Teilzeit-Vollzeit, Kooperationsverbot, Modernisierung Infrastruktur, Mietpreisbremse, Mindestrente &amp; -Ausbildungsvergütung, Mindestlohn, Parität KV-Beiträge, Musterfeststellungsklage, ...",spdde,2019-05-20 10:18:23,0,0,,,,1130417479166169089,tweet
@anonymu18832033 Genau diese Leerstelle möchten wir mit Hilfe der OECD füllen. Damit auch diese großen Konzerne ihre Steuern zahlen müssen! https://t.co/SReb0N7AmI,spdde,2019-05-20 10:17:24,0,0,,AnonYmu18832033,https://t.co/SReb0N7AmI,1130417229139533824,tweet
"@schoelch82 @derjoschi1 Hi, ChrisScho!
""Laut neuem ZDF-Staatsvertrag darf noch maximal ein Drittel staatsnah sein"" https://t.co/aODVw3cuku bedeuted also, dass in der Programmabstimmung mindestens 2/3 nicht Staatsnah sind. Somit kann die Regierung kein Programm vorgeben.",spdde,2019-05-20 10:16:01,0,0,,"schoelch82, Derjoschi1",https://t.co/aODVw3cuku,1130416880194396161,tweet
@frankzapps @cducsubt @spdbt mehr?,spdde,2019-05-20 10:15:42,0,0,,"FrankZapps, cducsubt, spdbt",,1130416803069464578,tweet
"@frankzapps @cducsubt @spdbt fairer Besteuerung von Konzernen, Schutz von kommunalen Stadtwerken, europ. Mindestlohn..
https://t.co/PbmUhKi60D",spdde,2019-05-20 10:15:37,0,0,,"FrankZapps, cducsubt, spdbt",https://t.co/PbmUhKi60D,1130416780617424896,tweet
"@frankzapps @cducsubt @spdbt 
Rückkehrrecht Teilzeit-Vollzeit, Kooperationsverbot, Modernisierung Infrastruktur, Mietpreisbremse, Mindestrente &amp; -Ausbildungsvergütung, Mindestlohn, Parität KV-Beiträge, Musterfeststellungsklage, Wohnungsbau...
https://t.co/1Vsloa5gPD",spdde,2019-05-20 10:15:02,0,0,,"FrankZapps, cducsubt, spdbt",https://t.co/1Vsloa5gPD,1130416634483675136,tweet
@aopfolter Die Koalition im Burgenland wurde aufgelöst. Es stehen dort also auch Neuwahlen an.,spdde,2019-05-20 10:14:54,0,0,,aopfolter,,1130416601814245376,tweet
@spindoctor_mb @larsklingbeil Dürfen wir auch ein Mal in ihre Kristallkugel schauen? :),spdde,2019-05-20 10:14:07,1,0,,"SpinDoctor_mb, larsklingbeil",,1130416402442137601,tweet
"@santi2868 Wir haben einstimmig dagegen gestimmt, die Parlamentsmehrheit am Ende aber dafür.",spdde,2019-05-20 10:11:49,0,0,,santi2868,,1130415826455224320,tweet
"@basedmajinboo @joanacotar Hi, Basic!
Der ÖR hat keine Einflussnahme, was von Youtub nach Prüfung gesperrt wird, da Youtube ein privates Unternehmen ist, dass nicht dem ÖR untersteht.",spdde,2019-05-20 10:11:40,0,0,,"BasedMajinBoo, JoanaCotar",,1130415785732710402,tweet
"@uwejelting Hi, Uwe!
Gewalt ist keine Lösung - egal ob gegen Rechts- oder Linksextreme. Wir sind davon überzeugt, dass der Baseballschläger hier nur metaphorischen Charatker hat.",spdde,2019-05-20 10:07:31,2,0,,UweJelting,,1130414741824966658,tweet
"RT @bmu: Beim informellen Treffen des EU-Umweltrates spricht sich StS @JochenFlasbarth dafür aus, dass die gesamte EU bis 2050 klimaneutral…",spdde,2019-05-20 10:06:21,63,32,,"bmu, JochenFlasbarth",,1130414449058308097,retweet
@dieelitepodcast @henhman @katarinabarley Bitte?,spdde,2019-05-20 10:05:45,0,0,,"DieElitePodcast, henhman, katarinabarley",,1130414299141345280,tweet
"@ditutour Meinungsfreiheit bedeutet ja erstmal, dass du deine Meinung haben kannst. Das bedeutet nicht, dass wir auf jeden Tweet antworten müssen. Wir schaffen es übrigens häufig aus zeitlichen Gründen nicht. Das hat nichts mit ""unbequemen"" Dingen zu tun.",spdde,2019-05-20 10:04:35,0,0,,ditutour,,1130414003598053376,tweet
"@abbasofgermany @afd Hi, Abbas!

Nicht immer gilt: wer am lautesten schreit hat auch recht. Unsere Community geht lieber für #1EuropafuerAlle auf die Straßen.",spdde,2019-05-20 10:00:14,0,0,1EuropafuerAlle,AfD,,1130412908486246400,tweet
"@ragingpixelshow Hi, !
Wir glauben, es sind die Konservativen, die mit Rechtspopulisten wie Orbán regelmäßig zusammenarbeiten und diesen als Steigbügelhalter dienen.",spdde,2019-05-20 09:57:31,0,0,,RagingPixelShow,,1130412228337905666,tweet
"@derjoschi1 Hi, Derjoschi!
Ohne einen ÖR kann man keine Demokratie denken. Ein Medium, dass unanbhänig von Privatinvestoren agieren kann wie es der ÖR tut ist Grundpfeiler einer freien Demokratie",spdde,2019-05-20 09:56:00,0,0,,Derjoschi1,,1130411844055773189,tweet
"@donkey_schotte Hi, Donkey_Schotte!

 Wir möchten Deutschland nicht absschaffen, aber wir wissen, dass wir alle Europa brauchen, wenn wir Wachstum und Sicherheit möchten. Wir brauchen ein soziales Europa, für die Menschen, nicht für die Konzerne.",spdde,2019-05-20 09:52:37,0,0,,donkey_schotte,,1130410992729567232,tweet
"@hans_van_verne Hi, Hans!
Wir glauben, die Nationalisten und Konservativen spalten Europa. Ohne Europa werden wir auf dem internationalen Markt gegen Großmächte wie China, Russland und die USA keine Chance haben. Nur gemeinsammen können wir uns behaupten.",spdde,2019-05-20 09:50:15,2,0,,Hans_van_Verne,,1130410398325313536,tweet
"RT @SoenkeRix: Das Kleinreden des Strache-Skandls durch die  Rechtspopulisten ist ein weiterer Punkt, der zeigt wie fahrlässig  die Konserv…",spdde,2019-05-20 09:49:59,76,11,,SoenkeRix,,1130410330180542465,retweet
